expense_id,expense_date,expense_category,department,amount
E13004,2025-05-27,Marketing,Marketing,90272.77
E13005,2025-10-14,Infrastructure,Technology,37414.99
E13006,2025-07-16,Salaries,HR,6863.41
E13007,2026-06-01,Technology,Technology,16520.24
E13008,2026-03-30,Logistics,Operations,7297.52
E13009,2025-07-10,Technology,Technology,86543.07
E13010,2025-07-28,Customer Support,Support,12720.41
E13011,2026-01-07,Logistics,Operations,97409.93
E13012,2025-01-27,Salaries,HR,6001.55
E13013,2025-12-22,Logistics,Operations,15207.24
E13014,2025-06-12,Customer Support,Support,139789.33
E13015,2025-04-03,Operations,Operations,47424.9
E13016,2025-01-28,Salaries,HR,24788.76
E13017,2025-07-16,Operations,Operations,110205.09
E13018,2026-04-15,Marketing,Marketing,40313.34
E13019,2025-11-21,Technology,Technology,85917.63
E13020,2026-02-05,Marketing,Marketing,139709.51
E13021,2026-03-24,Infrastructure,Technology,93231.48
E13022,2025-11-21,Marketing,Marketing,80113.61
E13023,2025-08-12,Infrastructure,Technology,88326.26
E13024,2025-07-10,Operations,Operations,121561.37
E13025,2025-05-12,Salaries,HR,99610.9
E13026,2026-01-17,Technology,Technology,10305.59
E13027,2025-03-07,Logistics,Operations,77122.21
E13028,2026-02-01,Technology,Technology,72323.7
E13029,2026-06-05,Technology,Technology,59427.69
E13030,2025-02-15,Operations,Operations,123361.04
E13031,2026-07-01,Infrastructure,Technology,28695.17
E13032,2026-03-25,Infrastructure,Technology,116339.56
E13033,2025-07-24,Infrastructure,Technology,137300.12
E13034,2025-01-05,Operations,Operations,29091.64
E13035,2026-07-25,Salaries,HR,13407.3
E13036,2025-11-29,Infrastructure,Technology,39694.7
E13037,2026-05-03,Customer Support,Support,73856.54
E13038,2026-02-22,Salaries,HR,47934.79
E13039,2025-11-09,Operations,Operations,27098.2
E13040,2025-01-22,Infrastructure,Technology,40685.0
E13041,2025-03-24,Infrastructure,Technology,23513.13
E13042,2025-01-22,Technology,Technology,34062.04
E13043,2025-11-15,Salaries,HR,125325.23
E13044,2025-04-17,Marketing,Marketing,145027.88
E13045,2026-04-25,Marketing,Marketing,67333.57
E13046,2025-02-02,Operations,Operations,123046.7
E13047,2025-11-21,Salaries,HR,56989.73
E13048,2025-12-28,Infrastructure,Technology,40052.86
E13049,2025-01-01,Salaries,HR,22179.89
E13050,2025-06-30,Infrastructure,Technology,62871.09
E13051,2026-06-23,Customer Support,Support,75765.35
E13052,2026-04-30,Salaries,HR,12228.67
E13053,2025-06-24,Customer Support,Support,15681.14
E13054,2026-02-07,Marketing,Marketing,70525.43
E13055,2025-06-27,Salaries,HR,38920.34
E13056,2025-04-25,Customer Support,Support,121337.21
E13057,2026-02-28,Technology,Technology,92040.46
E13058,2025-12-02,Logistics,Operations,103592.41
E13059,2025-08-06,Logistics,Operations,130052.19
E13060,2025-07-21,Operations,Operations,9563.42
E13061,2025-07-26,Salaries,HR,107706.25
E13062,2026-05-29,Salaries,HR,83627.93
E13063,2025-05-09,Logistics,Operations,70632.87
E13064,2025-10-02,Infrastructure,Technology,74064.62
E13065,2025-06-16,Technology,Technology,14500.5
E13066,2025-09-07,Customer Support,Support,63048.43
E13067,2026-04-29,Customer Support,Support,149295.54
E13068,2025-07-03,Infrastructure,Technology,61216.55
E13069,2025-02-07,Infrastructure,Technology,107307.14
E13070,2026-01-18,Logistics,Operations,136050.74
E13071,2025-05-15,Operations,Operations,133259.12
E13072,2026-05-10,Customer Support,Support,56880.46
E13073,2026-03-10,Logistics,Operations,67431.86
E13074,2025-03-29,Logistics,Operations,57183.34
E13075,2026-05-21,Technology,Technology,47483.48
E13076,2026-04-22,Marketing,Marketing,81074.2
E13077,2025-08-02,Customer Support,Support,146271.56
E13078,2025-08-10,Infrastructure,Technology,138773.93
E13079,2025-11-15,Logistics,Operations,91346.88
E13080,2025-06-21,Customer Support,Support,84181.04
E13081,2026-05-01,Marketing,Marketing,6567.43
E13082,2026-04-02,Customer Support,Support,122012.51
E13083,2025-11-18,Operations,Operations,60571.69
E13084,2025-08-11,Salaries,HR,53163.54
E13085,2026-05-25,Salaries,HR,67613.34
E13086,2025-02-18,Logistics,Operations,95423.51
E13087,2026-07-07,Logistics,Operations,120320.31
E13088,2026-06-21,Customer Support,Support,37907.25
E13089,2026-03-12,Marketing,Marketing,141546.03
E13090,2026-02-28,Technology,Technology,94899.31
E13091,2025-11-28,Logistics,Operations,138733.17
E13092,2026-03-16,Operations,Operations,145621.66
E13093,2025-01-17,Technology,Technology,54862.64
E13094,2025-08-29,Infrastructure,Technology,35440.16
E13095,2025-12-03,Marketing,Marketing,24330.13
E13096,2026-02-27,Infrastructure,Technology,35615.54
E13097,2025-06-30,Customer Support,Support,121751.17
E13098,2025-06-21,Logistics,Operations,91605.2
E13099,2026-04-21,Operations,Operations,39353.79
E13100,2025-06-14,Technology,Technology,82202.56
E13101,2025-12-05,Customer Support,Support,106734.75
E13102,2025-08-06,Infrastructure,Technology,117561.85
E13103,2025-07-15,Marketing,Marketing,145246.86
E13104,2026-04-21,Marketing,Marketing,96386.85
E13105,2025-11-13,Technology,Technology,93132.39
E13106,2025-11-11,Technology,Technology,9673.84
E13107,2025-07-18,Infrastructure,Technology,72969.05
E13108,2025-01-05,Technology,Technology,116528.32
E13109,2025-09-04,Infrastructure,Technology,126296.53
E13110,2025-12-12,Marketing,Marketing,11655.45
E13111,2025-08-06,Operations,Operations,87085.77
E13112,2025-10-13,Salaries,HR,113145.82
E13113,2026-01-19,Logistics,Operations,133138.59
E13114,2025-12-21,Logistics,Operations,16435.83
E13115,2025-03-22,Technology,Technology,59276.74
E13116,2025-11-19,Salaries,HR,133882.66
E13117,2025-07-30,Operations,Operations,127705.78
E13118,2026-08-08,Infrastructure,Technology,134291.64
E13119,2025-10-02,Customer Support,Support,49390.82
E13120,2025-10-23,Operations,Operations,67045.73
E13121,2026-01-10,Technology,Technology,104806.63
E13122,2026-06-02,Marketing,Marketing,108681.59
E13123,2025-09-11,Technology,Technology,124788.83
E13124,2026-01-25,Marketing,Marketing,9336.62
E13125,2026-06-11,Customer Support,Support,135409.03
E13126,2026-02-09,Salaries,HR,51747.28
E13127,2025-09-24,Technology,Technology,148039.87
E13128,2026-05-19,Operations,Operations,76923.11
E13129,2026-06-09,Operations,Operations,41896.35
E13130,2025-08-30,Operations,Operations,93937.77
E13131,2026-01-02,Marketing,Marketing,88769.63
E13132,2026-04-04,Logistics,Operations,23746.61
E13133,2025-05-15,Infrastructure,Technology,133774.16
E13134,2025-01-25,Marketing,Marketing,145193.42
E13135,2025-12-25,Customer Support,Support,99678.57
E13136,2025-07-30,Technology,Technology,112512.78
E13137,2026-03-20,Marketing,Marketing,84560.81
E13138,2025-06-13,Marketing,Marketing,4793.87
E13139,2025-05-10,Marketing,Marketing,81303.62
E13140,2025-04-20,Infrastructure,Technology,101640.17
E13141,2025-01-22,Marketing,Marketing,36802.92
E13142,2025-11-05,Customer Support,Support,27932.56
E13143,2026-03-31,Logistics,Operations,139884.68
E13144,2025-08-20,Marketing,Marketing,124797.03
E13145,2025-06-04,Salaries,HR,87746.48
E13146,2025-03-02,Infrastructure,Technology,48932.7
E13147,2025-12-02,Logistics,Operations,110547.39
E13148,2026-03-01,Technology,Technology,62821.09
E13149,2026-06-16,Infrastructure,Technology,113409.12
E13150,2025-04-09,Marketing,Marketing,68251.79
E13151,2026-01-11,Technology,Technology,53306.8
E13152,2026-01-30,Marketing,Marketing,44372.22
E13153,2025-02-24,Marketing,Marketing,130005.0
E13154,2025-08-07,Logistics,Operations,79762.86
E13155,2025-07-01,Operations,Operations,58517.14
E13156,2025-01-24,Logistics,Operations,101044.67
E13157,2025-12-30,Technology,Technology,60803.55
E13158,2025-02-19,Salaries,HR,100229.56
E13159,2025-02-04,Operations,Operations,13368.02
E13160,2026-06-30,Infrastructure,Technology,89583.29
E13161,2026-05-25,Customer Support,Support,102060.59
E13162,2025-06-29,Logistics,Operations,8798.1
E13163,2025-03-21,Customer Support,Support,148850.25
E13164,2025-04-03,Customer Support,Support,121986.77
E13165,2025-08-14,Infrastructure,Technology,107141.48
E13166,2025-05-26,Salaries,HR,142838.08
E13167,2026-03-28,Marketing,Marketing,29141.29
E13168,2026-02-25,Marketing,Marketing,96404.21
E13169,2026-06-22,Operations,Operations,20499.2
E13170,2025-08-05,Technology,Technology,110231.62
E13171,2025-03-29,Infrastructure,Technology,125710.41
E13172,2026-04-04,Logistics,Operations,23857.81
E13173,2025-07-30,Logistics,Operations,49294.52
E13174,2026-01-21,Marketing,Marketing,75888.69
E13175,2025-09-22,Marketing,Marketing,140377.9
E13176,2025-11-22,Operations,Operations,122273.12
E13177,2025-11-27,Salaries,HR,105712.13
E13178,2026-02-21,Operations,Operations,2128.16
E13179,2026-04-25,Infrastructure,Technology,140280.73
E13180,2026-03-07,Marketing,Marketing,48912.21
E13181,2026-03-21,Customer Support,Support,67566.94
E13182,2025-12-21,Customer Support,Support,28017.95
E13183,2025-08-03,Marketing,Marketing,14575.13
E13184,2026-05-24,Infrastructure,Technology,47454.66
E13185,2025-03-12,Operations,Operations,114528.55
E13186,2025-09-02,Logistics,Operations,86052.74
E13187,2025-06-26,Logistics,Operations,98939.04
E13188,2025-12-19,Marketing,Marketing,78551.9
E13189,2025-01-13,Operations,Operations,68112.03
E13190,2025-08-16,Salaries,HR,29613.9
E13191,2025-12-01,Marketing,Marketing,77468.6
E13192,2025-05-08,Customer Support,Support,114653.65
E13193,2025-06-03,Customer Support,Support,94357.9
E13194,2025-08-14,Salaries,HR,9918.92
E13195,2025-01-02,Operations,Operations,39187.11
E13196,2025-09-14,Technology,Technology,80825.32
E13197,2026-03-15,Operations,Operations,58835.04
E13198,2026-03-31,Salaries,HR,123104.94
E13199,2026-03-27,Technology,Technology,101467.08
E13200,2025-05-16,Infrastructure,Technology,9113.13
E13201,2025-12-07,Operations,Operations,138769.0
E13202,2026-03-03,Marketing,Marketing,144672.03
E13203,2025-12-30,Customer Support,Support,19278.05
E13204,2026-06-06,Technology,Technology,133100.2
E13205,2025-03-11,Technology,Technology,43451.6
E13206,2025-07-03,Marketing,Marketing,20073.28
E13207,2026-01-07,Operations,Operations,11082.78
E13208,2025-07-14,Marketing,Marketing,7087.62
E13209,2026-04-02,Salaries,HR,142763.72
E13210,2025-12-23,Customer Support,Support,59239.85
E13211,2025-12-05,Logistics,Operations,78251.13
E13212,2025-03-16,Customer Support,Support,19671.85
E13213,2025-04-25,Technology,Technology,106165.31
E13214,2025-10-27,Customer Support,Support,119658.75
E13215,2025-01-25,Technology,Technology,72423.73
E13216,2026-06-07,Operations,Operations,38948.04
E13217,2026-06-05,Technology,Technology,48212.61
E13218,2025-10-18,Technology,Technology,139021.51
E13219,2025-02-01,Infrastructure,Technology,40946.25
E13220,2026-02-15,Customer Support,Support,87651.48
E13221,2025-12-03,Salaries,HR,140752.12
E13222,2025-12-26,Customer Support,Support,12641.26
E13223,2026-07-10,Salaries,HR,10054.58
E13224,2026-02-24,Marketing,Marketing,73925.83
E13225,2026-03-08,Technology,Technology,125745.9
E13226,2025-05-13,Salaries,HR,67273.71
E13227,2025-07-18,Infrastructure,Technology,100623.58
E13228,2026-03-12,Operations,Operations,61362.03
E13229,2026-07-17,Logistics,Operations,8540.35
E13230,2025-02-28,Technology,Technology,116069.58
E13231,2026-01-05,Infrastructure,Technology,139158.59
E13232,2026-02-15,Operations,Operations,132917.02
E13233,2025-10-26,Technology,Technology,116482.67
E13234,2025-11-19,Customer Support,Support,90470.96
E13235,2026-05-24,Customer Support,Support,11349.79
E13236,2026-02-23,Logistics,Operations,13455.78
E13237,2026-05-06,Technology,Technology,42623.37
E13238,2026-01-20,Customer Support,Support,92997.17
E13239,2025-05-12,Customer Support,Support,62300.72
E13240,2026-04-07,Logistics,Operations,47649.66
E13241,2025-12-11,Marketing,Marketing,19434.51
E13242,2025-12-20,Logistics,Operations,115451.81
E13243,2025-11-17,Marketing,Marketing,124875.14
E13244,2025-04-18,Technology,Technology,19407.94
E13245,2025-06-12,Salaries,HR,92057.18
E13246,2025-03-25,Marketing,Marketing,7139.68
E13247,2025-10-18,Infrastructure,Technology,143608.02
E13248,2025-10-20,Marketing,Marketing,34844.91
E13249,2026-02-08,Logistics,Operations,26928.94
E13250,2025-08-16,Marketing,Marketing,130053.39
E13251,2026-03-14,Operations,Operations,50866.96
E13252,2026-04-27,Technology,Technology,25721.62
E13253,2026-06-17,Infrastructure,Technology,29352.22
E13254,2025-05-23,Operations,Operations,46082.91
E13255,2025-01-26,Salaries,HR,60748.62
E13256,2025-05-26,Marketing,Marketing,23715.8
E13257,2025-11-14,Marketing,Marketing,117084.94
E13258,2025-09-16,Marketing,Marketing,78136.62
E13259,2026-07-08,Infrastructure,Technology,67028.18
E13260,2025-07-16,Technology,Technology,26546.07
E13261,2025-12-22,Salaries,HR,37936.73
E13262,2025-02-08,Logistics,Operations,139431.28
E13263,2025-01-02,Technology,Technology,80665.16
E13264,2025-11-24,Salaries,HR,25329.11
E13265,2026-03-06,Customer Support,Support,34438.56
E13266,2025-10-22,Logistics,Operations,146323.07
E13267,2025-07-26,Salaries,HR,65748.73
E13268,2025-05-20,Logistics,Operations,123262.31
E13269,2025-08-12,Marketing,Marketing,70420.78
E13270,2025-06-17,Technology,Technology,118204.35
E13271,2026-07-19,Technology,Technology,23462.77
E13272,2026-04-06,Marketing,Marketing,117007.17
E13273,2026-07-26,Salaries,HR,14844.81
E13274,2026-01-11,Marketing,Marketing,73639.63
E13275,2025-07-30,Infrastructure,Technology,47660.42
E13276,2025-07-02,Marketing,Marketing,23541.26
E13277,2026-06-11,Operations,Operations,87270.31
E13278,2026-02-11,Infrastructure,Technology,104211.39
E13279,2025-10-05,Logistics,Operations,20277.45
E13280,2026-03-08,Logistics,Operations,135985.42
E13281,2025-01-26,Salaries,HR,66616.83
E13282,2025-09-28,Operations,Operations,119217.11
E13283,2026-01-05,Salaries,HR,102669.66
E13284,2025-02-22,Logistics,Operations,86030.44
E13285,2025-03-21,Customer Support,Support,14352.82
E13286,2025-06-30,Marketing,Marketing,96893.59
E13287,2025-01-05,Operations,Operations,46819.07
E13288,2025-12-07,Technology,Technology,57602.03
E13289,2025-04-06,Customer Support,Support,50106.72
E13290,2025-04-24,Infrastructure,Technology,98094.8
E13291,2026-04-11,Operations,Operations,98668.25
E13292,2025-08-31,Salaries,HR,104666.05
E13293,2025-07-16,Customer Support,Support,78354.19
E13294,2026-02-28,Customer Support,Support,49383.62
E13295,2025-05-16,Technology,Technology,100906.97
E13296,2026-03-07,Operations,Operations,129367.05
E13297,2025-04-03,Infrastructure,Technology,123640.77
E13298,2025-01-10,Customer Support,Support,122310.43
E13299,2026-01-25,Operations,Operations,106795.18
E13300,2025-06-19,Technology,Technology,47627.28
E13301,2026-02-11,Logistics,Operations,105040.65
E13302,2025-09-22,Infrastructure,Technology,33876.0
E13303,2026-06-04,Logistics,Operations,61528.86
E13304,2026-02-21,Infrastructure,Technology,83700.98
E13305,2026-02-10,Technology,Technology,64971.47
E13306,2025-11-11,Infrastructure,Technology,131667.01
E13307,2025-06-03,Infrastructure,Technology,108747.73
E13308,2026-07-22,Infrastructure,Technology,69241.21
E13309,2026-01-17,Operations,Operations,16166.07
E13310,2026-03-13,Customer Support,Support,41374.16
E13311,2025-09-14,Operations,Operations,96434.72
E13312,2026-05-10,Salaries,HR,125427.97
E13313,2025-10-18,Infrastructure,Technology,22167.47
E13314,2025-10-21,Customer Support,Support,100217.17
E13315,2025-03-25,Customer Support,Support,139549.4
E13316,2025-06-14,Operations,Operations,95389.31
E13317,2025-11-20,Operations,Operations,124650.56
E13318,2025-10-19,Marketing,Marketing,48331.8
E13319,2026-05-08,Marketing,Marketing,5320.43
E13320,2026-03-27,Technology,Technology,89597.1
E13321,2025-07-23,Infrastructure,Technology,148236.31
E13322,2026-05-10,Operations,Operations,94587.34
E13323,2025-08-09,Customer Support,Support,46413.3
E13324,2025-12-05,Technology,Technology,103263.14
E13325,2025-03-16,Logistics,Operations,48867.62
E13326,2026-02-17,Logistics,Operations,98046.69
E13327,2026-07-01,Logistics,Operations,126062.75
E13328,2026-05-31,Marketing,Marketing,47296.47
E13329,2025-10-13,Operations,Operations,79018.3
E13330,2025-07-20,Customer Support,Support,7703.15
E13331,2025-06-24,Marketing,Marketing,23018.6
E13332,2026-04-01,Marketing,Marketing,31551.29
E13333,2025-07-02,Marketing,Marketing,146262.97
E13334,2026-02-11,Technology,Technology,4775.81
E13335,2026-04-16,Customer Support,Support,99755.48
E13336,2025-06-15,Customer Support,Support,78765.91
E13337,2025-03-14,Salaries,HR,86327.51
E13338,2026-02-10,Salaries,HR,78470.46
E13339,2026-01-28,Marketing,Marketing,143102.83
E13340,2025-12-07,Salaries,HR,103360.23
E13341,2025-10-03,Marketing,Marketing,81606.99
E13342,2026-03-03,Salaries,HR,93051.74
E13343,2026-08-03,Marketing,Marketing,8387.91
E13344,2025-08-04,Technology,Technology,55420.92
E13345,2025-06-03,Technology,Technology,42533.19
E13346,2025-08-28,Operations,Operations,94084.5
E13347,2026-06-16,Infrastructure,Technology,9466.81
E13348,2025-11-09,Operations,Operations,85004.06
E13349,2025-06-27,Salaries,HR,114370.3
E13350,2025-06-04,Operations,Operations,88521.94
E13351,2025-03-21,Logistics,Operations,37388.15
E13352,2026-06-01,Marketing,Marketing,103975.55
E13353,2025-01-31,Infrastructure,Technology,143691.84
E13354,2025-03-13,Salaries,HR,122118.06
E13355,2025-05-25,Infrastructure,Technology,58664.51
E13356,2026-07-22,Salaries,HR,113847.71
E13357,2025-10-29,Infrastructure,Technology,63822.49
E13358,2025-12-10,Marketing,Marketing,69014.3
E13359,2025-01-10,Salaries,HR,94412.83
E13360,2025-02-27,Salaries,HR,28231.09
E13361,2025-04-02,Marketing,Marketing,90671.18
E13362,2025-12-08,Operations,Operations,76267.25
E13363,2025-09-10,Customer Support,Support,64755.49
E13364,2025-04-09,Technology,Technology,62259.82
E13365,2025-01-05,Customer Support,Support,61487.4
E13366,2025-11-10,Operations,Operations,91624.5
E13367,2025-02-16,Marketing,Marketing,135127.45
E13368,2025-03-12,Customer Support,Support,134936.79
E13369,2025-02-25,Operations,Operations,125354.15
E13370,2026-01-28,Technology,Technology,117906.99
E13371,2025-06-02,Infrastructure,Technology,64066.47
E13372,2026-01-23,Salaries,HR,148917.64
E13373,2026-03-20,Customer Support,Support,147681.0
E13374,2025-05-21,Salaries,HR,2043.71
