return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount
R13429,O126983,C109163,P1034,2026-03-02,Damaged Product,6157.04
R13430,O114104,C109885,P1234,2025-05-07,Damaged Product,9186.65
R13431,O127763,C109679,P1133,2025-09-02,Late Delivery,5532.33
R13432,O110175,C105034,P1130,2026-07-21,Late Delivery,18582.12
R13433,O107997,C104913,P1213,2026-01-09,Wrong Product,12995.71
R13434,O137866,C100015,P1274,2025-10-04,Changed Mind,3908.5
R13435,O107616,C107754,P1058,2025-11-27,Damaged Product,1453.85
R13436,O102814,C103950,P1243,2025-08-02,Quality Issue,10626.34
R13437,O115406,C104525,P1156,2026-04-13,Quality Issue,12255.7
R13438,O146653,C104070,P1022,2025-01-17,Changed Mind,6263.34
R13439,O120223,C101490,P1367,2026-06-04,Changed Mind,539.27
R13440,O110286,C109316,P1013,2025-12-14,Changed Mind,9143.28
R13441,O155825,C105063,P1065,2025-11-15,Changed Mind,10695.99
R13442,O141101,C104605,P1259,2025-07-03,Late Delivery,7466.84
R13443,O128368,C101526,P1431,2025-03-29,Damaged Product,8051.84
R13444,O120968,C102806,P1269,2026-01-14,Damaged Product,4383.86
R13445,O120970,C100011,P1444,2025-08-16,Quality Issue,1672.42
R13446,O137341,C104954,P1066,2026-05-27,Wrong Product,1821.96
R13447,O141511,C101952,P1360,2026-01-22,Quality Issue,5230.24
R13448,O133645,C108838,P1299,2025-10-06,Wrong Product,12180.98
R13449,O146450,C100351,P1076,2026-04-11,Quality Issue,7127.55
R13450,O105624,C104921,P1090,2025-11-05,Damaged Product,5261.45
R13451,O124242,C107667,P1088,2025-05-17,Damaged Product,4242.09
R13452,O128742,C103404,P1410,2025-08-22,Wrong Product,9262.23
R13453,O117143,C102597,P1431,2025-07-26,Changed Mind,27376.26
R13454,O136892,C100049,P1412,2025-04-23,Quality Issue,20315.48
R13455,O118835,C102251,P1129,2026-02-22,Quality Issue,6499.04
R13456,O104506,C107530,P1058,2025-03-27,Damaged Product,6157.48
R13457,O119338,C106016,P1100,2025-07-27,Damaged Product,4771.17
R13458,O138293,C101999,P1167,2026-01-21,Quality Issue,7182.03
R13459,O159658,C102094,P1272,2026-01-03,Wrong Product,886.19
R13460,O129638,C101965,P1301,2026-03-19,Late Delivery,1369.26
R13461,O109278,C105112,P1294,2025-06-12,Late Delivery,4219.77
R13462,O113228,C109898,P1302,2026-04-26,Damaged Product,3921.72
R13463,O117915,C101780,P1349,2025-10-08,Quality Issue,6006.0
R13464,O140936,C102085,P1107,2026-05-22,Wrong Product,2565.57
R13465,O139453,C106165,P1157,2026-07-03,Wrong Product,723.21
R13466,O104188,C108487,P1097,2026-01-16,Damaged Product,5684.92
R13467,O122654,C103784,P1122,2026-04-19,Wrong Product,6941.82
R13468,O105704,C100881,P1280,2026-09-03,Quality Issue,25714.32
R13469,O137752,C107476,P1490,2026-06-23,Damaged Product,577.7
R13470,O139158,C109026,P1242,2026-08-09,Wrong Product,2204.65
R13471,O136186,C104974,P1309,2025-04-10,Changed Mind,1844.67
R13472,O153535,C102196,P1003,2025-10-24,Late Delivery,28222.96
R13473,O106171,C105115,P1426,2025-02-03,Changed Mind,14482.98
R13474,O105067,C102424,P1263,2025-09-05,Changed Mind,4486.01
R13475,O116937,C107968,P1482,2025-02-07,Wrong Product,17969.68
R13476,O106309,C108514,P1172,2025-06-11,Damaged Product,1055.45
R13477,O115663,C109741,P1172,2025-04-07,Damaged Product,833.25
R13478,O119447,C103549,P1142,2026-02-16,Damaged Product,4165.83
R13479,O107651,C106773,P1416,2026-07-09,Quality Issue,19043.86
R13480,O114038,C101876,P1205,2025-06-25,Late Delivery,10754.89
R13481,O140646,C109475,P1401,2026-01-31,Wrong Product,4297.9
R13482,O114707,C100843,P1333,2026-01-11,Late Delivery,14034.43
R13483,O106950,C102296,P1221,2025-06-01,Quality Issue,1115.94
R13484,O121771,C106609,P1419,2026-01-26,Damaged Product,11504.17
R13485,O148114,C106772,P1415,2025-09-16,Changed Mind,1309.01
R13486,O117473,C104437,P1123,2026-08-08,Changed Mind,650.87
R13487,O151589,C105018,P1036,2026-02-03,Late Delivery,1177.11
R13488,O119253,C102653,P1397,2025-04-07,Wrong Product,2822.22
R13489,O125413,C104915,P1281,2026-06-21,Damaged Product,5768.61
R13490,O159276,C102905,P1073,2025-05-12,Damaged Product,8232.06
R13491,O128367,C102238,P1330,2026-06-09,Damaged Product,8183.38
R13492,O118827,C104416,P1369,2026-08-13,Late Delivery,6805.48
R13493,O109023,C105715,P1331,2025-03-11,Late Delivery,6462.66
R13494,O110762,C108138,P1393,2025-08-16,Late Delivery,4006.95
R13495,O115491,C100386,P1099,2025-08-14,Wrong Product,11923.57
R13496,O158832,C104786,P1197,2026-07-06,Damaged Product,3670.69
R13497,O134430,C108278,P1076,2026-07-30,Quality Issue,10691.32
R13498,O126704,C108926,P1257,2025-05-22,Damaged Product,19479.06
R13499,O112958,C103645,P1016,2026-06-04,Wrong Product,3992.66
R13500,O142918,C107370,P1200,2025-01-21,Damaged Product,8711.42
R13501,O146181,C105471,P1113,2026-01-19,Late Delivery,11059.52
R13502,O106202,C103461,P1260,2026-01-07,Changed Mind,1942.23
R13503,O112350,C105529,P1204,2025-01-20,Damaged Product,24513.52
R13504,O120659,C100586,P1343,2026-06-12,Wrong Product,6910.84
R13505,O125565,C105599,P1415,2026-07-18,Quality Issue,2755.8
R13506,O117459,C105038,P1467,2025-04-08,Late Delivery,4275.64
R13507,O108177,C101482,P1196,2025-03-06,Quality Issue,23309.8
R13508,O140909,C107522,P1087,2026-02-23,Damaged Product,4456.32
R13509,O139801,C103659,P1078,2025-07-25,Changed Mind,20919.36
R13510,O136091,C102331,P1159,2026-01-06,Wrong Product,3306.2
R13511,O137313,C108086,P1155,2026-07-22,Late Delivery,5029.9
R13512,O126047,C100542,P1152,2026-06-13,Late Delivery,4540.74
R13513,O130692,C102209,P1056,2025-03-05,Late Delivery,5711.23
R13514,O140796,C109439,P1381,2026-03-21,Changed Mind,3992.52
R13515,O127309,C109156,P1313,2025-03-04,Wrong Product,11437.68
R13516,O125754,C109318,P1079,2025-07-08,Changed Mind,8288.22
R13517,O155914,C108354,P1267,2025-03-26,Wrong Product,9515.27
R13518,O124729,C103383,P1110,2026-01-22,Late Delivery,1810.42
R13519,O113248,C107575,P1290,2026-03-27,Quality Issue,1373.55
R13520,O119694,C109003,P1253,2025-02-03,Late Delivery,1486.11
R13521,O113866,C102482,P1092,2025-10-24,Late Delivery,32764.92
R13522,O158737,C109618,P1464,2025-10-23,Quality Issue,7114.02
R13523,O143079,C105807,P1366,2026-03-09,Wrong Product,967.88
R13524,O117085,C102031,P1202,2025-07-08,Changed Mind,1654.72
R13525,O143090,C103013,P1182,2026-04-11,Late Delivery,5635.89
R13526,O114021,C106463,P1444,2025-08-08,Quality Issue,5281.32
R13527,O116678,C106948,P1221,2025-05-14,Late Delivery,1115.94
R13528,O101237,C107705,P1375,2025-04-04,Wrong Product,8532.4
R13529,O101641,C104581,P1153,2025-02-28,Quality Issue,13932.66
R13530,O134443,C103264,P1208,2025-02-01,Quality Issue,19777.39
R13531,O113872,C100483,P1084,2025-05-25,Late Delivery,2266.84
R13532,O107342,C107645,P1336,2025-11-27,Late Delivery,2967.12
R13533,O150172,C100342,P1281,2025-08-14,Quality Issue,5161.39
R13534,O145262,C102796,P1239,2026-08-11,Changed Mind,7896.28
R13535,O140725,C108833,P1208,2025-05-12,Late Delivery,5219.03
R13536,O144862,C106762,P1379,2026-02-19,Late Delivery,2112.61
R13537,O125414,C108251,P1316,2025-12-25,Quality Issue,8082.32
R13538,O120152,C103616,P1009,2025-06-28,Wrong Product,4324.5
R13539,O118274,C103596,P1070,2025-06-25,Wrong Product,768.64
R13540,O115458,C109581,P1241,2025-03-26,Quality Issue,4303.31
R13541,O123101,C102079,P1410,2026-01-13,Damaged Product,12349.64
R13542,O149160,C107329,P1025,2025-02-21,Quality Issue,10988.28
R13543,O157317,C107792,P1286,2025-12-15,Quality Issue,3307.57
R13544,O131712,C100146,P1400,2025-09-17,Late Delivery,16850.19
R13545,O136819,C103385,P1271,2025-12-21,Changed Mind,4393.36
R13546,O137064,C103538,P1236,2026-03-13,Changed Mind,10627.01
R13547,O108771,C109187,P1270,2025-05-26,Changed Mind,9389.48
R13548,O152520,C107122,P1082,2026-01-06,Wrong Product,8925.79
R13549,O105097,C105182,P1475,2025-05-18,Changed Mind,9717.79
R13550,O139221,C109024,P1361,2025-04-23,Quality Issue,6506.26
R13551,O117844,C106686,P1354,2025-03-31,Damaged Product,12067.83
R13552,O138632,C103421,P1001,2025-08-27,Late Delivery,6542.09
R13553,O130659,C108646,P1427,2025-04-15,Late Delivery,11457.54
R13554,O109102,C101831,P1274,2026-03-18,Damaged Product,3908.5
R13555,O139890,C104276,P1481,2025-04-07,Wrong Product,9512.88
R13556,O126096,C100916,P1062,2025-07-07,Damaged Product,4194.45
R13557,O116613,C108669,P1233,2026-06-25,Damaged Product,7426.0
R13558,O117682,C100624,P1152,2025-03-06,Wrong Product,3027.16
R13559,O155283,C108848,P1447,2025-07-30,Wrong Product,11310.1
R13560,O149588,C103014,P1396,2026-08-16,Wrong Product,3352.63
R13561,O147617,C107843,P1107,2025-06-12,Wrong Product,6542.2
R13562,O119680,C101374,P1263,2025-09-11,Damaged Product,1583.3
R13563,O109361,C107986,P1139,2026-06-03,Damaged Product,10871.34
R13564,O119294,C107409,P1232,2026-01-14,Late Delivery,14391.12
R13565,O115457,C106629,P1121,2025-12-28,Wrong Product,5282.94
R13566,O149309,C102113,P1350,2025-06-07,Late Delivery,12693.15
R13567,O100190,C100946,P1355,2025-07-06,Wrong Product,12055.92
R13568,O114447,C105713,P1037,2026-06-26,Damaged Product,11366.82
R13569,O102209,C103797,P1335,2025-02-09,Late Delivery,9282.6
R13570,O158216,C105532,P1243,2025-02-17,Wrong Product,10067.06
R13571,O127939,C108146,P1313,2026-07-25,Damaged Product,5116.86
R13572,O121761,C105952,P1274,2025-09-13,Quality Issue,7817.0
R13573,O122270,C101802,P1375,2025-10-26,Quality Issue,15998.25
R13574,O123333,C105255,P1358,2026-05-03,Wrong Product,6833.16
R13575,O146990,C103140,P1495,2026-05-15,Changed Mind,761.24
R13576,O107485,C104321,P1435,2025-12-24,Changed Mind,4135.97
R13577,O140199,C104629,P1498,2026-04-28,Quality Issue,16573.35
R13578,O143453,C104876,P1236,2026-07-12,Late Delivery,3125.59
R13579,O124848,C109410,P1176,2025-01-31,Quality Issue,11644.52
R13580,O100532,C108155,P1426,2025-08-12,Late Delivery,21582.48
R13581,O147899,C107319,P1427,2025-02-15,Changed Mind,15276.72
R13582,O153703,C109602,P1345,2025-06-03,Damaged Product,4526.68
R13583,O104501,C106083,P1016,2025-04-04,Damaged Product,2495.41
R13584,O126411,C108672,P1056,2026-08-05,Damaged Product,5711.23
R13585,O108542,C102147,P1125,2025-12-19,Damaged Product,7004.85
R13586,O107081,C101094,P1106,2025-02-11,Changed Mind,16616.28
R13587,O139348,C108998,P1292,2025-12-18,Damaged Product,4605.02
R13588,O135821,C109460,P1011,2025-05-02,Late Delivery,4673.73
R13589,O107200,C105664,P1017,2025-05-03,Changed Mind,5523.25
R13590,O106187,C109082,P1131,2026-07-11,Changed Mind,4287.4
R13591,O131396,C107221,P1412,2025-03-25,Changed Mind,5643.19
R13592,O126770,C103372,P1251,2025-07-30,Changed Mind,11037.71
R13593,O146565,C103798,P1275,2025-11-01,Damaged Product,3585.14
R13594,O119608,C106695,P1446,2025-12-15,Changed Mind,8405.43
R13595,O121232,C103337,P1250,2025-08-09,Quality Issue,5982.0
R13596,O142503,C104633,P1331,2026-07-25,Damaged Product,2046.51
R13597,O122655,C100066,P1277,2026-02-17,Late Delivery,19544.03
R13598,O157198,C109798,P1050,2026-02-26,Changed Mind,8658.15
R13599,O125560,C100219,P1099,2026-02-28,Changed Mind,4208.32
R13600,O121526,C108140,P1264,2026-08-03,Late Delivery,4306.0
R13601,O110005,C100656,P1248,2025-02-26,Wrong Product,4933.88
R13602,O122348,C105333,P1032,2026-04-15,Wrong Product,15077.91
R13603,O117392,C103565,P1130,2026-08-21,Late Delivery,9291.06
R13604,O149585,C107008,P1169,2025-04-08,Changed Mind,5922.82
R13605,O136052,C102089,P1222,2025-07-03,Quality Issue,883.54
R13606,O117525,C107318,P1124,2025-06-02,Late Delivery,6331.19
R13607,O104174,C101495,P1458,2025-12-06,Quality Issue,9931.47
R13608,O107104,C102231,P1395,2025-12-26,Damaged Product,2124.81
R13609,O133782,C108224,P1223,2025-11-23,Late Delivery,1874.16
R13610,O144791,C102725,P1360,2025-05-16,Late Delivery,5505.52
R13611,O119659,C103772,P1266,2026-05-11,Wrong Product,1697.36
R13612,O157856,C104252,P1203,2025-08-21,Late Delivery,11670.86
R13613,O118872,C102918,P1143,2026-05-13,Late Delivery,1611.44
R13614,O157567,C101336,P1284,2025-02-20,Damaged Product,2300.48
R13615,O109928,C104874,P1027,2025-10-18,Changed Mind,6149.32
R13616,O134495,C105271,P1195,2026-02-11,Damaged Product,4273.31
R13617,O141772,C101163,P1286,2025-01-27,Changed Mind,11025.24
R13618,O114802,C101854,P1001,2025-03-19,Wrong Product,9181.88
R13619,O148856,C103361,P1225,2025-04-03,Quality Issue,4415.02
R13620,O125438,C102859,P1290,2025-04-23,Quality Issue,289.17
R13621,O122846,C101355,P1274,2025-06-27,Wrong Product,1856.54
R13622,O105486,C109193,P1410,2026-06-30,Wrong Product,5557.34
R13623,O145056,C102028,P1000,2026-01-09,Damaged Product,4179.83
R13624,O157492,C107610,P1477,2025-02-13,Quality Issue,11891.48
R13625,O136485,C108568,P1110,2025-03-04,Quality Issue,6070.24
R13626,O112817,C106794,P1188,2025-10-02,Damaged Product,8314.39
R13627,O114643,C104860,P1148,2026-04-28,Wrong Product,10032.78
R13628,O117852,C103265,P1321,2025-11-15,Quality Issue,9606.36
R13629,O148337,C109622,P1166,2026-01-13,Changed Mind,4377.82
R13630,O127597,C106647,P1340,2025-12-20,Damaged Product,6353.2
R13631,O136147,C100725,P1329,2025-06-13,Changed Mind,4107.53
R13632,O118181,C103709,P1063,2026-02-08,Damaged Product,14431.82
R13633,O117638,C109470,P1412,2026-05-02,Damaged Product,22572.76
R13634,O159430,C107784,P1017,2025-01-20,Quality Issue,2165.98
R13635,O146074,C105355,P1402,2026-08-13,Late Delivery,14049.42
R13636,O152503,C109013,P1267,2025-08-31,Changed Mind,2837.89
R13637,O116441,C100036,P1472,2025-04-08,Changed Mind,26950.16
R13638,O139433,C104378,P1444,2025-03-14,Changed Mind,7041.76
R13639,O112476,C100403,P1182,2025-07-19,Wrong Product,5635.89
R13640,O124208,C104712,P1229,2025-11-23,Late Delivery,8092.05
R13641,O121758,C104098,P1105,2025-10-31,Changed Mind,2683.13
R13642,O135471,C106997,P1330,2025-05-30,Changed Mind,6061.76
R13643,O107628,C106786,P1386,2025-10-12,Quality Issue,1824.09
R13644,O125718,C107749,P1143,2026-05-13,Late Delivery,5687.43
R13645,O129311,C107826,P1474,2026-07-23,Quality Issue,20146.07
R13646,O108480,C100398,P1167,2025-08-07,Quality Issue,21546.09
R13647,O126175,C108621,P1236,2025-05-27,Quality Issue,6251.18
R13648,O109772,C106917,P1298,2025-10-08,Quality Issue,4570.01
R13649,O140908,C105543,P1437,2025-03-03,Changed Mind,10465.0
R13650,O153816,C106602,P1440,2025-05-13,Damaged Product,11116.08
R13651,O121760,C100076,P1496,2025-11-15,Late Delivery,23314.39
R13652,O100347,C108345,P1212,2025-09-11,Damaged Product,5576.58
R13653,O105598,C109806,P1297,2025-12-23,Changed Mind,3438.3
R13654,O102478,C105254,P1292,2025-11-12,Damaged Product,3914.27
R13655,O145777,C101637,P1329,2026-07-27,Damaged Product,2882.48
R13656,O130742,C105105,P1215,2026-05-06,Late Delivery,2952.54
R13657,O149913,C103036,P1301,2025-10-01,Damaged Product,805.45
R13658,O152876,C107859,P1369,2026-07-15,Wrong Product,3024.66
R13659,O117184,C102609,P1091,2026-03-02,Damaged Product,3115.96
R13660,O100285,C104180,P1030,2026-08-03,Quality Issue,9896.43
R13661,O119951,C108180,P1008,2025-11-20,Quality Issue,6034.54
R13662,O152000,C101457,P1245,2025-08-15,Quality Issue,9572.4
R13663,O141343,C109161,P1032,2026-08-21,Late Delivery,13304.04
R13664,O116608,C109670,P1142,2025-07-25,Quality Issue,15737.58
R13665,O133420,C105787,P1484,2025-05-22,Changed Mind,231.79
R13666,O150384,C100127,P1213,2026-03-13,Wrong Product,10288.27
R13667,O116361,C102200,P1024,2025-03-29,Quality Issue,5081.08
R13668,O119133,C106701,P1438,2026-07-20,Wrong Product,4216.4
R13669,O115083,C109085,P1072,2026-08-12,Wrong Product,22025.32
R13670,O119691,C107856,P1168,2025-11-14,Changed Mind,4103.14
R13671,O110249,C102487,P1298,2026-01-28,Wrong Product,10752.96
R13672,O104789,C103518,P1046,2026-06-07,Damaged Product,2991.14
R13673,O141081,C104577,P1325,2025-08-14,Quality Issue,647.92
R13674,O141357,C108152,P1464,2026-02-19,Late Delivery,3779.32
R13675,O110801,C102853,P1367,2025-05-13,Damaged Product,2696.36
R13676,O150671,C105900,P1118,2025-05-23,Changed Mind,19736.36
R13677,O111141,C109866,P1401,2025-09-07,Damaged Product,4536.67
R13678,O115154,C102856,P1431,2025-10-08,Quality Issue,14493.31
R13679,O151284,C105657,P1342,2025-02-28,Quality Issue,1481.0
R13680,O101386,C101279,P1445,2026-07-28,Wrong Product,11108.64
R13681,O152726,C103355,P1431,2026-01-20,Quality Issue,22947.74
R13682,O112522,C109657,P1319,2025-11-22,Damaged Product,2665.41
R13683,O129719,C108949,P1222,2026-04-17,Wrong Product,1049.2
R13684,O155300,C100359,P1328,2026-02-13,Wrong Product,680.37
R13685,O112533,C104149,P1188,2026-08-07,Damaged Product,11085.85
R13686,O104467,C101114,P1187,2026-05-14,Wrong Product,2065.14
R13687,O127627,C100316,P1253,2026-01-22,Wrong Product,1180.14
R13688,O121189,C105866,P1028,2025-04-30,Damaged Product,15739.38
R13689,O110983,C103698,P1325,2026-02-07,Wrong Product,971.88
R13690,O148033,C103936,P1446,2025-06-14,Changed Mind,10086.52
R13691,O142769,C105199,P1402,2026-07-11,Quality Issue,20020.42
R13692,O151180,C101186,P1308,2026-03-09,Wrong Product,4226.02
R13693,O100957,C100890,P1054,2026-03-13,Late Delivery,8198.57
R13694,O154766,C107577,P1309,2025-06-05,Damaged Product,6968.74
R13695,O114900,C101429,P1363,2025-06-19,Late Delivery,1852.32
R13696,O155554,C103390,P1192,2025-11-28,Damaged Product,2086.51
R13697,O119296,C108521,P1168,2025-04-20,Late Delivery,7385.65
R13698,O104009,C103124,P1339,2026-06-03,Quality Issue,11220.16
R13699,O134183,C104019,P1361,2026-03-09,Quality Issue,6848.7
R13700,O139078,C104415,P1176,2025-08-18,Changed Mind,12938.36
R13701,O112899,C107790,P1127,2025-09-08,Damaged Product,13477.98
R13702,O117025,C107570,P1155,2026-04-15,Changed Mind,6287.38
R13703,O112221,C106963,P1117,2025-09-08,Damaged Product,13652.16
R13704,O141533,C104524,P1390,2025-03-14,Quality Issue,17398.53
R13705,O118766,C100037,P1229,2026-07-25,Quality Issue,12138.08
R13706,O114822,C107730,P1075,2025-03-08,Wrong Product,4298.81
R13707,O151371,C101911,P1133,2025-02-12,Late Delivery,11647.02
R13708,O129049,C104736,P1318,2026-03-29,Changed Mind,22188.03
R13709,O123484,C103017,P1487,2026-04-27,Damaged Product,4308.57
R13710,O133271,C100989,P1121,2025-09-10,Changed Mind,5282.94
R13711,O137476,C108108,P1210,2025-03-25,Changed Mind,12521.59
R13712,O125788,C102795,P1415,2025-05-01,Wrong Product,1240.11
R13713,O107256,C106082,P1461,2026-01-15,Quality Issue,3049.42
R13714,O132571,C109615,P1104,2026-08-06,Damaged Product,12901.47
R13715,O140824,C109369,P1236,2025-08-06,Changed Mind,9376.77
R13716,O126332,C103350,P1375,2026-04-11,Quality Issue,10665.5
R13717,O106607,C102880,P1311,2026-04-26,Changed Mind,3096.49
R13718,O119097,C101963,P1002,2026-01-07,Damaged Product,20512.8
R13719,O117965,C100770,P1039,2025-10-17,Wrong Product,6603.75
R13720,O134306,C101107,P1164,2025-11-14,Late Delivery,24678.16
R13721,O102818,C105533,P1283,2026-05-10,Changed Mind,11012.34
R13722,O121910,C109249,P1099,2025-12-02,Changed Mind,8416.64
R13723,O153035,C104129,P1015,2025-05-10,Late Delivery,10458.58
R13724,O136962,C102821,P1161,2026-04-14,Quality Issue,6089.62
R13725,O149279,C103885,P1049,2025-06-17,Late Delivery,4626.02
R13726,O131430,C108674,P1309,2025-04-06,Damaged Product,5226.56
R13727,O148539,C109716,P1111,2025-05-01,Damaged Product,6275.7
R13728,O113920,C107331,P1482,2026-03-15,Wrong Product,8984.84
R13729,O158895,C104746,P1411,2026-04-12,Quality Issue,9262.84
R13730,O129430,C102465,P1260,2026-08-10,Late Delivery,2741.98
R13731,O109240,C104858,P1027,2025-10-19,Damaged Product,6832.58
R13732,O147800,C103526,P1097,2025-05-29,Wrong Product,5116.43
R13733,O155086,C102671,P1259,2026-02-20,Damaged Product,7093.5
R13734,O104333,C103845,P1087,2025-02-26,Late Delivery,8912.65
R13735,O115140,C108032,P1279,2026-02-13,Quality Issue,5297.45
R13736,O141500,C107292,P1422,2026-01-30,Wrong Product,13042.28
R13737,O119592,C104792,P1294,2025-01-09,Wrong Product,3144.14
R13738,O131168,C104343,P1181,2026-05-10,Quality Issue,4198.44
R13739,O155195,C107103,P1286,2025-12-06,Late Delivery,12495.27
R13740,O143151,C108166,P1109,2025-09-21,Changed Mind,1974.88
R13741,O152097,C105005,P1311,2026-01-21,Late Delivery,5160.81
R13742,O141988,C108889,P1199,2025-07-09,Quality Issue,9293.2
R13743,O102687,C106540,P1161,2026-03-30,Wrong Product,10825.98
R13744,O146741,C107504,P1299,2025-04-21,Quality Issue,6090.49
R13745,O152843,C105920,P1382,2026-08-18,Late Delivery,9865.05
R13746,O156143,C109505,P1198,2025-11-20,Wrong Product,16746.35
R13747,O139483,C109384,P1499,2025-03-07,Quality Issue,3053.46
R13748,O142881,C102296,P1448,2025-04-27,Changed Mind,2206.4
R13749,O158980,C107407,P1464,2025-03-31,Damaged Product,6335.92
R13750,O118636,C102891,P1002,2025-02-19,Late Delivery,23247.84
